"location","text"
"Sch.Pind.Olymp._1.0.metr","πίνδαρος@ngmsp ἐπίνικος@annmp- ὀλυμπιονίκης@ndfpp ἱέρων@ndmsp συρακούσιος@andms- κέλητης@ndmsc ὁ@dgnp ἐν@p ὁ@ddnp ἐπινίκιος@ndmpc ὁ@ddmp ὑπό@p πίνδαρος@ngmsp γράφω@vprednp εἰς@p ὁ@damp ὀλυμπιονίκας@nampp πρῶτος@annfs- ᾠδή@nnfsc ἐπῳδικός@annfs- εἰμί@vipa3s τριαδικός@annfs- περικοπή@vppanms δ ́@b καί@b εἰμί@vipa3s ὁ@dnfs πρῶτος@annfs- στροφή@nnfsc καί@cs ἀντίστροφος@annfs- κῶλον@nnfsc ιϛ ́@b ὁ@rpnfs δέ@x ἐπωδός@annfs- κῶλον@nnfsc ιδ ́@vira3s ὁ@dgfs στροφή@ngfsc καί@cs ἀντίστροφος@angfs- ὁ@dnns α ́@ γλυκώνειος@nnnsp ὁ@dnns γλυκώνειος@annns- μέτρον@nnnsc ὁ@dnns καί@b ἀντισπαστικός@annns- εἰμί@vipa3s τετρασύλλαβος@annns- σύγκειμαι@vppenns ἐκ@p βραχύς@angfs- καί@cs δύο@ μακρός@angfp- καί@cs βραχύς@anafp- οἷος@rpnns ἀρίσταρχος@nnmsp ὀνομάζω@vire3s δέ@b διά@p ὁ@dans οἷος@rpans ἀντεσπασμένος@vpreams καί@cs οἱονεί@b ἐναντίος@annms- διίαμβος@annms- εἰμί@vnpa-- ὁ@dnns β ́@n---c φερεκράτειος@nnnsp ὁ@dnns γ ́@b ἰθυφαλλικός@anans- λύω@vpregns ὁ@dgns α ́@ τροχαῖος@ngnsc ὁ@dnns δ ́@b ἀναπαιστικός@annns- δίμετρον@nnnsc καταληκτικός@annns- εἰς@p συλλαβή@nafsc ὁ@dnns ε ́@ εὐριπίδειος@nnnsp τροχαικός@annns- δίμετρον@nnnsc καταληκτικός@annns- ὅμοιος@anans- ὁ@ddns νῦν@b δέ@x ἐγώ@rpdms πρό@p τεῖχος@ngnpc ὁ@dnns ς ́@nnmsc φερεκράτειος@nnnsp ὅμοιος@annns- ὁ@ddms β ́@ ὁ@dnns η ́@ τροχαικός@annns- δίμετρον@annns- ὅμοιος@annns- ὁ@ddns ε ́@ ὁ@dans η ́@ φερεκράτειος@nansp λείπω@viaa1s εἷς@ συλλαβή@ndfsc ὁ@dnns θʼ@b ἰαμβικός@anans- δίμετρον@nnnsc ὑπερκατάληκτος@annns- ὅς@rpnns εἰμί@vipa3s ἀλκμανικός@annns- ὁ@dams ι ́@an---- τροχαικός@annfs- περίοδος@nnfsc ἀπό@p ἴαμβος@ngmsc ὁ@dnns ια ́@an---- τροχαικός@annns- δίμετρον@namsc ἀκατάληκτος@anans- πλεονάζω@vppaans ὁ@dgns εὐριπίδειος@ngnsp συλλαβή@ndfsc ὁ@dnns ιβ ́@ χοριαμβικός@annns- δίμετρον@annns- καταληκτικός@annns- ὁ@dnns ιδ ́@nnnsc ὀβεληφαγής@annns- κοινός@anafs- λύσις@nafsc ἔχω@vppanns ἰαμβικός@angns- καί@cs τροχαικός@angns- ὁ@dnns ιε ́@vipa3s τροχαικός@annns- δίμετρον@annns- καταληκτικός@annns- εὐριπίδειος@annns- ἑφθημιμερής@annns- ὁ@dnns ιε ́@ ἀντισπαστικός@annns- δίμετρον@nnnsc ἀκατάληκτος@annns- ἀπό@p δάκτυλος@ngmsc ὁ@dgfs ἰαμβικός@angfs- ἄρχω@vpamgfs ἑπτάσημος@angfs- ὁ@d--- ιζ ́@andmp- περίοδος@nnfsc ἀπό@p ἴαμβος@ngmsc καί@cs καλέω@vipe3s βάκχειος@nnmsc ἀπό@p τροχαῖος@angns- ὁ@dnns ιϛ ́@nnnsc ἰαμβικός@annns- τρίμετρος@annns- βραχυκατάληκτος@annns- ὁ@dgfs δέ@b ἐπῳδός@ngfsc κῶλον@nnfsc ιδ ́@vira1s ὁ@dnns α ́@ τροχαϊκός@annns- δίμετρον@nnnsc ἀπό@p ἴαμβος@ngmsc ὅμοιος@b ὁ@ddns ι ́@ ὁ@dgfs στροφή@ngfsc ὁ@dnns β ́@ χοριαμβικός@annns- δίμετρον@nnnsc ὑπερκατάληκτος@annns- ὁ@dnns γ ́@b ἀντισπαστικός@annns- δίμετρον@nnnsc ὑπερκατάληκτος@annns- τροχαικός@annns- ὀβεληφαγής@annns- ὁ@dnns δ ́@b ἐκ@p δίμετρος@angns- βραχυκατάληκτος@angns- ὁ@dnns ε ́@ ἐπιωνικός@annns- τρίμετρος@annns- καταληκτικός@annns- ὅς@rpnns φαλαικεῖον@nnnsp ὁ@dnns ς ́@rpnms ἀντισπαστικός@annns- τρίμετρος@annns- καταληκτικός@annns- ὁ@dnns η ́@vnaa-- ὅμοιος@annns- ὁ@ddms ἕκτος@andms- ὁ@dnns η ́@ ἰαμβικός@annns- δίμετρον@nnnsc βραχυκατάληκτος@annns- ὁ@dans θʼ@b ἱππωνάκτειον@nansp ἰωνικός@annns- δίμετρον@nnnsc βραχυκατάληκτος@anans- ὁ@dams ι ́@anvms- ὅμοιος@anams- ὁ@rpdms τις@rpnms σός@anafp- παρείρω@viaa3s φρήν@nafpc ὁ@dnns ια ́@anams- ἰωνικός@annns- παροξύτονος@anams- ἀκατάληκτος@annns- ὁ@dnns ιβ ́@n---c προσοδιακὸν@annns- ἐκ@p ἀντίσπαστος@angns- καί@cs ἰωνικός@angns- ὁ@dnns ιδ ́@nnnsc χοριαμβικός@annns- δίμετρον@annns- καταληκτικός@annns- ὁ@dnns α ́@ ἀντισπαστικός@annns- δίμετρον@annns- ἀκατάληκτος@annns- γλυκώνειος@nnnsp ὁ@dnns β ́@ τροχαικός@annns- δίμετρον@nnnsc βραχυκατάληκτος@annns- ἰθυφαλλικός@annns- ὁ@dnns γ ́@b χοριαμβικός@annns- δίμετρον@nnnsc καταληκτικός@annns- περαιόω@vppenns εἰς@p ἰαμβικός@anafs- ἤ1@cs βακχεία@anafs- καταδέσμη@viia3s κατά@p ὁ@dafs παράδοσις@nafsc ὁ@dnns δ ́@b ἀναπαιστικός@annns- δίμετρον@nnnsc καταληκτικός@annns- ὁ@dnns λέγω3@vppenns παροιμιακός@nnnsc ὁ@dnns ε ́@ ὅμοιος@annns- ὁ@ddms δεύτερος@andms- ὁ@dnns ς ́@rpnms ὅμοιος@annns- ὁ@ddms αὐτός@andms- ὁ@dnns η ́@ τροχαικός@annns- δίμετρον@annns- καταληκτικός@annns- εὐριπίδειος@annns- ἤ1@cs ληκύθιον@annns- ὁ@dnns η ́@ τροχαικός@annns- μονόμετρος@annns- ὑπερκατάληκτος@annns- ὁ@dnns θʼ@x ἰαμβικός@annns- δίμετρον@annns- ὑπερκατάληκτος@annns- ὁ@dnns ι ́@ ἐπιωνικός@annns- ἀντισπαστικός@annns- δίμετρον@nnnsc καταληκτικός@annns- ὁ@dgns ἰωνικός@angns- ἀπό@p τροχαῖος@angns- ἄρχω@vppegms ὁ@dnns ια ́@anams- τροχαικός@annns- δίμετρον@annns- ἀκατάληκτος@annns- ὁ@dnns ιβ ́@nnnsc ὅμοιος@annns- ὁ@ddms τρίτος@andms- ὁ@dnns ιδ ́@b προκελευσματικός@annns- δίμετρον@annns- καταληκτικός@annns- ἐν@p ὅς@rpdnp ὁράω@vmpa2s καί@b ὁ@dans θαυμάσιος@anans- ὁ@dnms τοιόσδε@rpnms ῥυθμός@nnmsc ταχυτής@ndfsc ἁρμόζω@vipa3s ὅθεν@b καί@cs προκελευσματικός@annms- βλέπω@vmpa2s τοίνυν@b ὁ@dams σοφός@anamss πίνδαρος@namsp πῶς@b ἁλίσκομαι@viaa3s ἐν@p ὅς@rpdnp ὁ@dams τοιοῦτος@anams- ῥυθμός@namsc εὔσημος@anams- διά@p ὁ@dgms λόγος@ngmsc ἀποκαθίστημι@nafsc ἐν@p ὁ@ddfs ἔννοια@ndfsc ταχυτής@nafsc κατορθόω@vpranms ἐν@p ὅς@rpdnp λέγω3@vipa3s ὅθεν@b ὁ@dnms πολύφατος@annms- διά@p ὁ@dans ὁ@dgfs φήμη@ngfsc ταχύς@anans- καί@cs νόος@namsc ὑπό@p γλυκύς@ndmpc διά@p ὁ@dans ὁ@dgms νόος@ngmsc ὀξυκίνητος@anans- καί@b ὁπότε@b καλέω@viaa3s πατήρ@nnmsc διά@p ὁ@dans ὁ@dgfs κλῆσις@ngfsc ταχύς@anans- καί@cs ὕδωρ@ngnsc ὅτι@cs τε@cs πῦρ@ndnsc διά@p ὁ@dans ὁ@dgnp στοιχεῖον@ngnpc εὐκίνητος@anans- ὁ@dgms μέν@b ἀνωφερής@angms- εἰμί@vppagms ὁ@dgms δέ@b κατωφερής@angms- καί@cs πάλιν@b μετά@p ὁ@dans ταχύποτμος@nansc καί@b ἐγώ@rpacs δέ@b ἐπί@p ταχύς@angnps καί@b πέλοψ@ngmsp ἵνα@cs ταχυτής@annms- καί@cs ἐπί@p οὗτος@rpdnp ὁ@dnns θεός@nnmsc ἐπίτροπος@annms- εἰμί@vppanms διά@p ὁ@dafs καί@b ὑπέρ@p ῥιπή@nafsc ὀφθαλμός@ngmsc ὀξυκινησία@nafsc ὁ@dgms θεῖος2@angms- ὁ@dnns ιε ́@rpnns ὅμοιος@annns- ὁ@ddms η ́@ ὁ@dnns ιε ́@vmpa2s ἐκ@p τε@b ἀντίσπαστος@angms- καί@cs α ́@ παίων@ngmsc κατά@p ἀντιπάθεια@nafsc καί@cs συλλαβή@ngfsc ὁ@dnns ιζ ́@andnp- ἀντισπαστικός@annns- τρίμετρος@annns- καταληκτικός@annns- κατά@p ἀντιπάθεια@nafsc ὁ@dnns ιϛ ́@nnnsc ἀντισπαστικός@annns- φαλαικεῖον@annns- συλλαβή@ngfsc δέω2@vppagfs ὁ@rpnfs δέ@x ἐπῳδός@nnmsc κῶλον@ngnpc ιδ ́@vmra2s ὁ@dnns α ́@ παίω@vppanms δεύτερος@annms- καί@cs ἰαμβικός@nnnsc ὀβεληφαγής@annns- ὁ@dnns β ́@ ἰαμβικός@annns- ὀβεληφαγής@annns- ὁ@dans γ ́@b ἀντισπαστικός@anans- ἑκατέρωθεν@b ἔχω@viia3p ὁ@dafp ἰαμβικός@nafpc ἐν@p δέ@b ὁ@ddns εὐήνωρ@annms- ἐκτείνω@vipa3s ὁ@dnns ρ@ ὁ@dnns δέ@b γε@b κλέος@nnnsc κοινός@annfs- συλλαβή@nnfsc ὁ@dnns δ ́@x ἰαμβικός@annns- ὀβεληφαγής@annns- καί@cs ἐφεξῆς@b τρεῖς@ ἴαμβος@nnmpc ὡς@cs εἰμί@vnpa-- τρίμετρος@anans- εἷς@ δέω2@vppagfs μέσος@anans- συλλαβή@ngfsc ὁ@dnns ε ́@ παιωνικός@annns- τρίμετρος@annns- ὁ@dgns μέσος@angns- εἰμί@vppagns ἐπίτριπτος@angns- τρίτος@angms- ὁ@dgns δέ@b τελευταῖος@angns- βάκχειος@ngnsc ὅς@rpnms εἶδος@nnnsc εἰμί@vipa3s ὁ@dgns παιωνικός@angms- ὁ@dnns ς ́@rpnms ἀντισπαστικός@anams- τρίμετρος@anams- ἀκατάληκτος@anams- ὁ@ddfp ἰαμβικός@ndfpc ἀναμίγνυμι@vpreams ὁ@dnns η ́@ ἰωνικός@annns- ἀπό@p μέγας@angnsc δίμετρον@namsc ὑπερκατάληκτος@annns- ἐπίμικτος@annns- πρός@p ὁ@dafp τροχαικός@anafp- ὁ@dnns η ́@ ἰαμβικός@annns- δίμετρον@nnnsc βραχυκατάληκτος@annns- ὁ@dnns θʼ@b ἰωνικός@annns- ἀπό@p μέγας@angnsc δίμετρον@annns- βραχυκατάληκτος@annns- ὁ@dams ι ́@rpams ἰαμβικός@anams- δίμετρον@anams- ἀνακρεόντειος@anams- ὁ@dnns ια ́@ ἰωνικός@annns- ἀπό@p μέγας@angmsc δίμετρον@namsc παρατηρέω@vprenns ὁ@dafs γάρ@b πρῶτος@anafs- συζυγία@nafsc ἀπό@p βραχύς@angfs- ἄρχω@vppeafs ποιέω@viaa3s ἤγουν@viia3p παίων@namsc δεύτερος@anams- ὁ@dnns ιβ ́@ ἐπιωνικός@annns- ἀπό@p μέγας@angnsc τρίμετρος@annns- καταληκτικός@annns- ἐκ@p ἀντίσπαστος@angns- ὁ@dafs δέ@b καταδέσμη@nafsc ἐκ@p τροχαῖος@angns- καί@cs ὁ@dgfs ἀδιάφορος@angfs- ὁ@dnns ιδ ́@b χοριαμβικός@annns- δίμετρον@namsc καταληκτικός@annns- εἰς@p ἰαμβικός@anafs- καταδέσμη@nafsc περαιόω@vppenns οὗτος@rpnns εἰμί@vipa3s εἰς@p ἀμφίβραχυς@anams- ἤ1@cs βακχεῖος@nansc διά@p ὁ@dans ἀδιάφορος@anans- ὁ@dgfs τελευταῖος@angfs-"
"Sch.Pind.Olymp._1.0.hyp","ὑπόθεσις@nnfsp ὁ@dgmp ὀλυμπιονίκης@ngmpp"
"Sch.Pind.Olymp._1.0.insc.a","inscribl@vipa2s a@i γράφω@vire3s μέν@b ὁ@dnms ἐπινίκιος@nnmsc ἱέρων@ndmsp ὁ@ddms γέλων@ngmsp ἀδελφός@ndmsc νικάω@vpaadms ἵππος@ndmsc κέλητης@ndmsc ὁ@dafs ος ́@anafs- ὀλυμπιάς@nafsp ἤ1@cs ὡς@cs ἔνιοι@rpnmp ἅρμα@ndnsc ὁ@dnms δέ@b αὐτός@annms- νικάω@vipa3s καί@b ὁ@dafs οζ ́@nafsc ὀλυμπιάς@nafsp κέλητης@ndmsc ὁ@ddfs δέ@cs οη ́@andfs- ὀλυμπιάς@andfs- τέθριππος@andfs- ἐν@p ὅς@rpdns ὀλυμπιάς@ndfsp τελευτάω@viia3s ὁ@dnns δέ@b ὄνομα@nnnsc ὁ@dgms νικάω@vppagms ἵππος@ngmsc φερένικός@nnmsp εἰμί@vipa3s μιμνήσκω@vire3s δέ@b αὐτός@rpgms βακχυλίδης@nnmsp γράφω@vppanms οὕτως@b ξανθότριχος@namsc μέν@x φερένικος@namsp ἀλφεός@namsp παρά@p εὐρυδίνης@nafsc πῶλος@nafsc ἀελλοδρόμος@nafsc εἶδον@viaa3s νικάω@vpaaams εἰμί@viia3s δέ@b ἱέρων@nnmsp δεινομένης@ngmsp παῖς@nnmsc δεινομένης@ngmsp δέ@x παῖς@nnmpc τέσσαρες@nnmpc γέλων@nnmsp ἱέρων@nnmsp πολύζηλος@nnmsp θρασυβούλος@nnmsp ὁ@dnns γένος@nansc τύραννος@nnmsc συρακούσιος@ngmpp ὁ@dgmp ἐπί@p σικελία@ndfsp υἱός@namsc δέ@b ἔχω@viaa3s δεινομένης@nnfsp νικάω@vpaanms δέ@b ὁ@danp ὀλύμπιος@nanpp ἀνακηρύσσω@viaa3s ἑαυτοῦ@rpams συρακούσιος@nansp καί@cs αἰτναῖος@anams- κτίζω@vpaanms ὁ@dafs παράκειμαι@vpreafs πόλις@nafsc ὁ@ddfs σικελία@ndfsp πόλις@nafsc αἴτνη@nafsp ὁμώνυμος@anafs- ὁ@ddns ὄρος@ndnsc"
"Sch.Pind.Olymp._1.0.insc.b","b@ ἄλλως@b γράφω@vire3s ὁ@dnms ἐπινίκιος@nnmsc ἱέρων@ndmsp ὁ@ddms γέλων@ngmsp ἀδελφός@ndmsc νικάω@vpaadms ἵππος@ndmsc κέλητης@ndmsc ὁ@dafs ος ́@an---- ὀλυμπιάς@nafsp ἤ1@cs ὡς@cs ἔνιοι@rpnmp ἅρμα@ndnsc συμβαίνω@viaa3s δέ@b αὐτός@rpams νικάω@vpaaams καί@cs ὁ@dafs οη ́@anafs- ὀλυμπιάς@nafsp ἐν@p οὗτος@rpdfs τελευτάω@vnaa-- ὁ@dnns δέ@b ὄνομα@nnnsc ὁ@dgms νικάω@vppagms ἵππος@ngmsc φερένικός@nnmsp εἰμί@vipa3s μιμνήσκω@vire3s δέ@b αὐτός@rpgms βακχυλίδης@nnmsp γράφω@vppanms οὕτως@b ξανθότριχος@namsc μέν@x φερένικος@namsp ἀλφεός@namsp παρά@p εὐρυδίνης@nafsc πῶλος@nafsc ἀελλοδρόμος@anams- νικάω@vpaaams"
"Sch.Pind.Olymp._1.1.a","a@i ἄριστον@annns- μέν@b ὕδωρ@nnnsc τρεῖς@nanpc ἐν@p ἄνθρωπος@ndmpc ὁ@dnms πίνδαρος@nnmsp ἄριστος@ananps εἰμί@vnpa-- λέγω3@vipa3s ἄριστον@annns- μέν@b ὕδωρ@nnnsc εἰς@p ὁ@dans ζάω@vnpa-- ὅς@rpgns ἄνευ@p βιοτεύω@vnpa-- ἀδύνατος@annns- εἶτα@b χρυσός@namsc ἐν@p πλοῦτος1@ndmsc ὁ@dgnp ἄλλος@rpgnp χρῆμα@ngnpc ἐκπρέπω@vppaams καθά@cs ἐν@p νύξ@ndfsc πῦρ@nansc πρός@p δέ@b δόξα@nafsc ὁ@dafs ὀλυμπιάς@b νίκη@nafsc"
"Sch.Pind.Olymp._1.1.b","b@ ὁ@dnms δέ@b νόος@nnmsc ὁ@dgns προοίμιον@ngnsc ὅλος@angns- τοιοῦτος@rpnms ὥσπερ@cs ὁ@dnns μέν@b ὕδωρ@nnnsc ὁ@dgnp ἄλλος@angnp- στοιχεῖον@ngnpc χρήσιμος@annnsc ὁ@dnms δέ@b χρυσός@nnmsc ὁ@dgfs λοιπός@angfs- ὕλη@ngfsc προτιμός@annmsc οὕτως@b καί@cs ὁ@dnms ὀλυμπιακός@annms- ἀγών@nnmsc προτιμός@annmsc ὁ@dgnp ἄλλος@rpgnp καί@b δεύτερος@anafs- ἀπόδειξις@nafsc συγκριτικός@anafs- ποιέω@vipe3s ὁ@dgnp ὁ@dgms πλοῦτος@ngmsc χρῆμα@ngnpc ἀξιόλογος@anamsc καί@cs τίμιος@anamsc ἀποδείκνυμι@vppanms ὁ@dams χρυσός@namsc εἰ@cs δέ@b μή@b θραύνω@viia3s ἀρκέω@viap3s ἄν@b εἰς@p ὁ@dams περί@p ὁ@dgnp στοιχεῖον@ngnpc λόγος@namsc καίτοι@b κεφαλαιώδης@anamsc εἰμί@vppaams ἀλλά@b πολύς@annms- εἰμί@vipa3s ἐγκωμιάζω@vppanms ὁ@dams πλοῦτος1@namsc καί@cs φημί@vipa1p ἡσσάομαι@vnpe-- αὐτός@rpams ὁ@dgfs ἑαυτοῦ@rpgms φύσις@ngfsc φιλότιμος@angfs- τυγχάνω@vppagfs"
"Sch.Pind.Olymp._1.1.c","ὁ@ ὁ@dnms δέ@b νόος@nnmsc ὁ@dnms δέ@b χρυσός@nnmsc ἐν@p ἅπας@andnp- ὁ@ddnp κτῆμα@ndnpc ὁ@dgms δυνατός@angms- πλοῦτος@ngmsc οὕτως@b διαλάμπω@vipa3s ὡς@cs ἐν@p νύξ@ndfsc πῦρ@nansc καίω@vppeans"
"Sch.Pind.Olymp._1.1.d","διά@ ἄριστον@annns- μέν@b ὕδωρ@nnnsc ἀρχή@nnfsc γάρ@b ὁ@dgnp ὅλος@angnp- κατά@p θαλῆς@namsp ὁ@dans ὕδωρ@nnnsc ὁ@dnns δέ@b ἑξῆς@b ὁ@dgms λόγος@ngmsc ὁ@dnms δέ@b χρυσός@nnmsc διαπρέπω@vipa3s μεγάνωρ@ngnsc ἔξοχος@b πλοῦτος@ngmsc ἅτε@b αἴθω@vppeams πῦρ@nansc ἐν@p νύξ@ndfsc διάδηλος@annms- εἰμί@vipa3s ὁ@dnms ἐν@p πλοῦτος@ndmsc χρυσός@nnmsc"
"Sch.Pind.Olymp._1.1.e","e@i ἄλλως@b οὐδείς@rpans ἕτερος@anans- τις@rpans αὐτός@rpdms ὁ@dnns προοίμιον@nnnsc βούλομαι@vipe3s ἤ1@cs τέσσαρες@angmp- εἰμί@vppagmp ὁ@dgmp ἱερόν@angmp- ἀγών@ngmpc συγκριτικός@b ἐπίδοξος@anansc ὁ@dams ὀλυμπιακός@anams- ἀποφαίνω@vnaa-- οἰκεῖος@ananps δέ@b καί@b ὁ@dafs εἰκών@nafsc ὁ@dgfs σύγκρισις@ngfsc παραλαμβάνω@vira3s τέσσαρες@angmp- εἰμί@vppagmp ὡς@cs φημί@viia1s ὁ@dgmp ἱερόν@angmp- ἀγών@ngmpc καί@cs αὐτός@annnp- ὁ@dnnp κοσμικός@annnp- στοιχεῖον@nnnpc ἰσάριθμος@ananp- εἰμί@vppaanp ὁ@ddmp ἀγών@ndmpc παραλαμβάνω@vipa3s εἶτα@b οὗτος@angnp- ὁ@dgnp στοιχεῖον@ngnpc χρειωδής@anansc ὁ@dans ὕδωρ@nansc ἀποδείκνυμι@vipa3s ὁ@ddfs ὁ@dgmp φιλόσοφος@ngmpc ἕπομαι@vppenms γνώμη@ndfsc ὅς@rpnmp φυσικός@anansc κινέω@vpapnmp ἐκ@p ὁ@dgns ὕδωρ@ngnsc φημί@viia3p καί@b ὁ@danp ἄλλος@ananp- τρεῖς@ananp- στοιχεῖον@nanpc συνίστημι@vnpe-- λέγω3@vipa3p μέν@b γάρ@b αὐτός@rpgns ὁ@dans λεπτομερής@anans- ἀήρ@namsc γίγνομαι@vnpe-- ὁ@dans δέ@cs παχύς@anans- εἰς@p ἑαυτοῦ@rpans συνίστημι@vppeans γῆ@nafsc ἀποτελέω@vnpa-- δέ@b ἀπολεπτύνω@vppeams ὁ@dams διάπυρος@namsc αἰθήρ@namsc πῦρ@nansc διά@p οὗτος@rpans ἄριστον@anans- εἶπον@viaa3s ὁ@dans ὕδωρ@nansc ἐπεί@cs δοκέω@vipa3s ὁ@dgfs ὁ@dgfp ἄλλος@rpgfp γένεσις@ngfsc αἴτιος@anans- εἰμί@vnpa-- ὁ@dans γάρ@b αἴτιος@anans- ὁ@dgnp διά@p ἑαυτοῦ@rpgms γίγνομαι@vppegnp οὗτος@rpnns προέχω@vppanns ὁ@dgnp ἄλλος@rpgnp ἔνιοι@annmp- δέ@b καί@b οὗτος@rpans προστίθημι@vipa3p λέγω3@vppanmp ὅτι@cs καί@cs πρός@p ὁ@danp λογικός@ananp- καί@cs ἄλογος@ananp- ζῷον@nanpc ἀναγκαῖος@annnsc εἰμί@vipa3s ὁ@dnns ὕδωρ@nnnsc μάλιστα@b πρός@p θάλπος@nansc καί@cs ὅτι@cs ὁ@dnnp φυτόν@nnnpc ἐκ@p ὁ@dgns ὕδωρ@ngnsc τρέφω@vipe3s ἐγώ@rpncp δέ@b ἐκ@p ὁ@dgnp σπέρμα@ngnpc ζάω@vipa1p ὁ@dnnp δέ@b σπέρμα@nnnpc οὐ@b ἄλλως@b δύναμαι@vipe3s ζῳογονέω@vnap-- εἰ@cs μή@b ἀπό@p ὕδωρ@ngnsc εἰκότως@b τοίνυν@b ὁ@dnns ὕδωρ@nnnsc μέγας@annnsc ὁ@dgnp ἄλλος@rpgnp στοιχεῖον@ngnpc τις@rpnmp δέ@b καί@b ὁ@dans ὁμηρικός@anans- παραλαμβάνω@vipa3p ὠκεανός@namsp τε@x θεός@ngmpc γένεσις@nafsc καί@cs μήτηρ@nafsc τηθύς@nafsp εἰ@cs δέ@b ὁ@dnms ὠκεανός@nnmsp ποταμός@nnmsc καί@cs ὁ@dnfs τηθύς@nnfsp πηγή@nnfsc ὁ@dnfs δέ@b ὁ@dgmp θεός@ngmpc γένεσις@nnfsc ἐκ@p ὁ@dgms ὠκεανός@ngmsp γεννάω@vipe3s εἰκότως@b καί@cs ὁ@dnns ὕδωρ@nnnsc ὁ@dgnp ἄλλος@rpgnp στοιχεῖον@ngnpc τίμιος@annnsc ἀποδείκνυμι@viaa1p οὖν@b διά@p πολύς@angnp- ὁ@dgnp τέσσαρες@angnp- στοιχεῖον@ngnpc τίμιος@anansc ὁ@dans ὕδωρ@nansc πρός@p οὗτος@anafs- ὁ@dafs ἀπόδειξις@nafsc ὁ@dams ὀλυμπιακός@anams- ἀγών@namsc ἐπίτιμος@anamsc ἀποδείκνυμι@vipa3s"
"Sch.Pind.Olymp._1.1.f","f@b ἄλλως@b σύγκρισις@nnfsc ὁ@dgmp ἀγών@ngmpc πρός@p ὁ@danp στοιχεῖον@nanpc γράφω@vipe3s ἐκ@p αὐτός@angns- ὁ@dgns προοίμιον@ngnsc καί@b γάρ@b ὅς@rpams τρόπος@namsc ἐκεῖνος@rpnnp αἴτιος@annnp- ὁ@dgns ζάω@vnpa-- ὁ@ddmp ἄνθρωπος@ndmpc εἰμί@vipa3p ὁ@dams αὐτός@anams- καί@cs ὁ@dgns καλός@b ζάω@vnpa-- ὁ@damp ἀγών@nampc φημί@vipa3s ἐπεί@cs δέ@b πρώτιστος@annns- καί@cs ὁ@dgnp ἄλλος@angnp- στοιχεῖον@ngnpc ἀμείνων@annnsc ὁ@dnns ὕδωρ@nnnsc εἰμί@vipa3s παραβάλλω@vipa3s αὐτός@rpans ὁ@ddfs ὁ@dgmp ὀλύμπιος@ngmpp νίκη@ndfsc ὡς@b καί@b αὐτός@rpdfs πρ@b οὐκοῦν@vppadfs ὁ@dgnp ἄλλος@rpgnp τέσσαρες@ngnpc"
